taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
3312,110774987,2016-02-08T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/3312/110774987,"Van Damme, D. & Lange, C. 2017. Bulinus browni (amended version of 2016 assessment). The IUCN Red List of Threatened Species 2017: e.T3312A110774987. Accessed on 26 June 2026.",Bulinus browni,,NT,Decreasing,,,1-100,species,,[],GASTROPODA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",3312,self,True,True,NT
3320,122888722,2017-12-20T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/3320/122888722,"Albrecht, C., Clewing, C., Kahwa, D., Magombo, Z.L.K., Kaunda, E. & Mailosi, A. 2018. Bulinus succinoides. The IUCN Red List of Threatened Species 2018: e.T3320A122888722. Accessed on 26 June 2026.",Bulinus succinoides,,EN,Unknown,,,221,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",3320,self,True,True,EN
3390,9816458,2010-01-31T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/3390/9816458,"Falkner, G., Falkner, M. & Niederhöfer, H.-J. 2011. Bythinella badensis. The IUCN Red List of Threatened Species 2011: e.T3390A9816458. Accessed on 26 June 2026.",Bythinella badensis,Badische Quellschnecke,NT,Unknown,,,20000,species,,[],GASTROPODA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",3390,self,True,False,NT
3391,9818474,2010-01-27T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/3391/9818474,"Falkner, G., Niederhöfer, H. & Reischutz, P. 2011. Bythinella bavarica. The IUCN Red List of Threatened Species 2011: e.T3391A9818474. Accessed on 26 June 2026.",Bythinella bavarica,Bayerische Quellschnecke,EN,Decreasing,,320,30000,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",3391,self,True,False,EN
3393,9822174,2010-01-27T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/3393/9822174,"Reischütz, P. 2010. Bythinella cylindrica. The IUCN Red List of Threatened Species 2010: e.T3393A9822174. Accessed on 26 June 2026.",Bythinella cylindrica,Zylindrische Quellschnecke,CR,Decreasing,,,50,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",3393,self,True,False,CR
3396,9817256,2009-11-09T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/3396/9817256,"Prié, V. 2010. Bythinella padiraci. The IUCN Red List of Threatened Species 2010: e.T3396A9817256. Accessed on 26 June 2026.",Bythinella padiraci,,VU,Stable,,92,,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",3396,self,True,False,VU
3402,9829792,2010-02-02T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/3402/9829792,"Seddon, M.B. 2011. Bythiospeum alpinum. The IUCN Red List of Threatened Species 2011: e.T3402A9829792. Accessed on 26 June 2026.",Bythiospeum alpinum,Bythiospée des Alpes,NT,Unknown,,85,,species,,[],GASTROPODA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",3402,self,True,False,NT
3403,9832214,2010-01-27T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/3403/9832214,"Reischütz, P. 2010. Bythiospeum cisterciensorum. The IUCN Red List of Threatened Species 2010: e.T3403A9832214. Accessed on 26 June 2026.",Bythiospeum cisterciensorum,Bauchige Hohlendeckelschnecke,CR,Decreasing,,,99,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",3403,self,True,False,CR
3404,9833390,2010-01-27T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/3404/9833390,"Reischütz, P. 2010. Bythiospeum elseri. The IUCN Red List of Threatened Species 2010: e.T3404A9833390. Accessed on 26 June 2026.",Bythiospeum elseri,Elsers Hohlendeckelschnecke,EN,Unknown,,4,4,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",3404,self,True,False,EN
3405,9834459,2010-02-02T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/3405/9834459,"Reischütz, P. 2010. Bythiospeum geyeri. The IUCN Red List of Threatened Species 2010: e.T3405A9834459. Accessed on 26 June 2026.",Bythiospeum geyeri,Winzige Hohlendeckelschnecke,VU,Unknown,,,4000,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",3405,self,True,False,VU
