taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit
1802,164046186,2019-03-18T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/1802/164046186,"Shanee, S., Cornejo, F.M. & Mittermeier, R.A. 2020. Aotus miconax (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2020: e.T1802A164046186. Accessed on 22 June 2026.",Aotus miconax,Andean Night Monkey,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,-77.40844111853006,-7.3004035873118704,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,1802,self,27597.134851266896,27597.134851266896,27597.134851266896,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2019,,,IUCN (International Union for Conservation of Nature) 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
1807,190452803,2015-01-26T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/1807/190452803,"Link, A., Urbani, B. & Mittermeier, R.A. 2021. Aotus griseimembra (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2021: e.T1807A190452803. Accessed on 22 June 2026.",Aotus griseimembra,Grey-handed Night Monkey,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,-74.04913542885244,8.230622174709739,range_polygon,1,1,14,1,14,200,1.0,1,Extant,1,Resident,1807,self,234169.1351981392,234169.1351981392,234169.1351981392,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
1808,17922601,2020-12-03T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/1808/17922601,"Link, A., de la Torre, S. & Moscoso, P. 2021. Aotus lemurinus. The IUCN Red List of Threatened Species 2021: e.T1808A17922601. Accessed on 22 June 2026.",Aotus lemurinus,Colombian Night Monkey,VU,Decreasing,,,438399,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,-76.45209727268463,1.8720355904151134,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,1808,self,177269.32312855576,177269.32312855576,177269.32312855576,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
1896,115058351,2015-10-13T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/1896/115058351,"Kennerley, R. 2016. Apodemus hyrcanicus (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T1896A115058351. Accessed on 22 June 2026.",Apodemus hyrcanicus,Hyrcanian Field Mouse,NT,Decreasing,,,239894,species,,[],MAMMALIA,MAMMALS,NT,Mammals,True,False,NT,48.69099834972361,37.93125533314046,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,1896,self,48734.07943975345,48734.07943975345,48734.07943975345,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
1933,209536462,2016-01-31T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/1933/209536462,"Aplin, K., Armstrong, K.N. & Wright, D. 2021. Aproteles bulmerae (amended version of 2016 assessment). The IUCN Red List of Threatened Species 2021: e.T1933A209536462. Accessed on 22 June 2026.",Aproteles bulmerae,Bulmer's Fruit Bat,CR,Decreasing,137-160,8,,species,,[],MAMMALIA,MAMMALS,CR,Mammals,True,False,CR,145.17589274530275,-6.621364399952348,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,1933,self,40.50206263603553,40.50206263603553,40.50206263603553,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2016,,,IUCN (International Union for Conservation of Nature) 2016. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2018,22389273,2020-08-31T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/2018/22389273,"Blois, J. & Clausen, M.K. 2020. Arborimus pomo. The IUCN Red List of Threatened Species 2020: e.T2018A22389273. Accessed on 22 June 2026.",Arborimus pomo,Sonoma Tree Vole,NT,Decreasing,,,32875,species,,[],MAMMALIA,MAMMALS,NT,Mammals,True,False,NT,-123.58496189630233,40.03985551561533,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,2018,self,22057.098877128574,22057.098877128574,22057.098877128574,,MAMMALS_PART2.shp,IUCN SSC Small Mammal Specialist Group,2017,,,IUCN SSC Small Mammal Specialist Group 2017. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2045,22450039,2016-11-11T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/2045/22450039,"Kennerley, R. 2017. Archboldomys luzonensis. The IUCN Red List of Threatened Species 2017: e.T2045A22450039. Accessed on 22 June 2026.",Archboldomys luzonensis,Isarog Shrew Mouse,VU,Stable,,,22,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,123.38422977058245,13.655558736971809,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2045,self,16.877131127927875,16.877131127927875,16.877131127927875,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2054,17969996,2016-08-04T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/2054/17969996,"Oates, J.F. & Svensson, M.S. 2019. Arctocebus calabarensis. The IUCN Red List of Threatened Species 2019: e.T2054A17969996. Accessed on 22 June 2026.",Arctocebus calabarensis,Calabar Angwantibo,NT,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,True,False,NT,8.745742823277157,5.634759047227936,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2054,self,148544.64334173512,148544.64334173512,148544.64334173512,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2057,45223722,2014-10-30T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/2057/45223722,"Trillmich, F. 2015. Arctocephalus galapagoensis. The IUCN Red List of Threatened Species 2015: e.T2057A45223722. Accessed on 22 June 2026.",Arctocephalus galapagoensis,Galápagos Fur Seal,EN,Decreasing,10000,109400,119277,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,-90.8121902405703,-0.009501169183438088,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2057,self,106268.45925157826,106268.45925157826,106268.45925157826,,MAMMALS_PART1.shp,Fritz Trillmich,2015,,,Fritz Trillmich 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2145,115060298,2016-07-14T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/2145/115060298,"Lavrenchenko, L. 2016. Arvicanthis blicki (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T2145A115060298. Accessed on 22 June 2026.",Arvicanthis blicki,Blick's Grass Rat,NT,Unknown,,,23971,species,,[],MAMMALIA,MAMMALS,NT,Mammals,True,False,NT,39.44743715768133,7.049076962948677,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,2145,self,17919.472345197166,17919.472345197166,17919.472345197166,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2150,2775649,2023-02-27T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/2150/2775649,"Amori, G. 2024. Arvicola sapidus. The IUCN Red List of Threatened Species 2024: e.T2150A2775649. Accessed on 22 June 2026.",Arvicola sapidus,Southern Water Vole,NT,Decreasing,,,1455548,species,,[],MAMMALIA,MAMMALS,NT,Mammals,True,False,NT,-1.3878283029423955,43.19311828363712,range_polygon,1,1,30,1,30,200,1.0,1,Extant,1,Resident,2150,self,1023637.9777506602,1023637.9777506602,1023637.9777506602,,MAMMALS_PART1.shp,IUCN SSC Small Mammal Specialist Group,2023,,,IUCN SSC Small Mammal Specialist Group 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2276,191684587,2019-03-18T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/2276/191684587,"Link, A., Palacios, E., Stevenson, P.R., Boubli, J.P., Mittermeier, R.A., Shanee, S., Urbani, B., de la Torre, S., Cornejo, F.M., Moscoso, P., Mourthé, Í., Muniz, C.C. & Rylands, A.B. 2021. Ateles belzebuth (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2021: e.T2276A191684587. Accessed on 22 June 2026.",Ateles belzebuth,White-bellied Spider Monkey,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,-69.21040635064766,0.7192888878087493,range_polygon,1,1,4,1,4,200,1.0,1,Extant,1,Resident,2276,self,815850.3923371693,815850.3923371693,815850.3923371693,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2019,,,IUCN (International Union for Conservation of Nature) 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2279,191688782,2020-02-18T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/2279/191688782,"Cortes-Ortíz, L., Solano-Rojas, D., Rosales-Meda, M., Williams-Guillén, K., Méndez-Carvajal, P.G., Marsh, L.K., Canales-Espinosa, D. & Mittermeier, R.A. 2021. Ateles geoffroyi (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T2279A191688782. Accessed on 22 June 2026.",Ateles geoffroyi,Central American Spider Monkey,EN,Decreasing,,,,species,,"[2280, 2286, 2287, 2289, 43901, 160872795]",MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,-89.28937797386604,15.847920780353382,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,2279,self,902068.4456492054,902068.4456492054,902068.4456492054,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2020,,,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2282,191689524,2019-03-18T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/2282/191689524,"Ravetta, A.L., Buss, G. & Mittermeier, R.A. 2021. Ateles marginatus (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2021: e.T2282A191689524. Accessed on 22 June 2026.",Ateles marginatus,White-whiskered Spider Monkey,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,-54.54709421214221,-7.106754748858876,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2282,self,524187.12494023185,524187.12494023185,524187.12494023185,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2283,191691902,2019-03-18T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/2283/191691902,"Mittermeier, R.A., Boubli, J.P., Urbani, B., Régis, T. & de Melo, F.R. 2021. Ateles paniscus (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2021: e.T2283A191691902. Accessed on 22 June 2026.",Ateles paniscus,Red-faced Black Spider Monkey,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,-56.29365303297437,1.3380692173077051,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2283,self,918088.2178494233,918088.2178494233,918088.2178494233,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2019,,,IUCN (International Union for Conservation of Nature) 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2434,115559557,2019-11-01T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/2434/115559557,"Patel, E. 2020. Avahi laniger. The IUCN Red List of Threatened Species 2020: e.T2434A115559557. Accessed on 22 June 2026.",Avahi laniger,Eastern Woolly Lemur,VU,Decreasing,,,96126,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,48.98405238175761,-16.955514104813258,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,2434,self,51880.11580753588,51880.11580753588,51880.11580753588,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2020,,,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2435,182234286,2018-09-19T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/2435/182234286,"Eppley, T.M.E., Patel, E. & Steffens, T.S. 2020. Avahi occidentalis (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2020: e.T2435A182234286. Accessed on 22 June 2026.",Avahi occidentalis,Lorenz Von Liburnau’s Woolly Lemur,VU,Decreasing,,,8619,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,47.07509748394155,-16.05278224043145,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,2435,self,3025.768091434532,3025.768091434532,3025.768091434532,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2020,,,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2446,22156678,2014-11-17T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/2446/22156678,"Widmann, P. & Lastica, E. 2015. Axis calamianensis. The IUCN Red List of Threatened Species 2015: e.T2446A22156678. Accessed on 22 June 2026.",Axis calamianensis,Calamian Deer,EN,Decreasing,,,2591,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,120.04611228463833,12.033805407898711,range_polygon,1,1,4,1,4,200,1.0,1,Extant,1,Resident,2446,self,1362.9728648354392,1362.9728648354392,1362.9728648354392,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2015,,,IUCN (International Union for Conservation of Nature) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2447,73071875,2014-11-17T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/2447/73071875,"Semiadi, G., Duckworth, J.W. & Timmins, R. 2015. Axis kuhlii. The IUCN Red List of Threatened Species 2015: e.T2447A73071875. Accessed on 22 June 2026.",Axis kuhlii,Bawean Deer,CR,Stable,200-500,,,species,,[],MAMMALIA,MAMMALS,CR,Mammals,True,False,CR,112.61963507373035,-5.798011560608684,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,2447,self,53.51599394360573,53.51599394360573,53.51599394360573,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2015,,,IUCN (International Union for Conservation of Nature) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2461,9441445,2008-06-30T01:00:00.000+01:00,2008,https://www.iucnredlist.org/species/2461/9441445,"Macdonald, A.A., Burton, J. & Leus, K. 2008. Babyrousa babyrussa. The IUCN Red List of Threatened Species 2008: e.T2461A9441445. Accessed on 22 June 2026.",Babyrousa babyrussa,Hairy Babirusa,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,126.65148774387785,-3.4221944772235524,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,2461,self,12615.14459295588,12615.14459295588,12615.14459295588,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2475,130482064,2018-06-25T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/2475/130482064,"Cooke, J.G. 2018. Balaenoptera borealis. The IUCN Red List of Threatened Species 2018: e.T2475A130482064. Accessed on 22 June 2026.",Balaenoptera borealis,Sei Whale,EN,Increasing,50000,,,species,,"[134811042, 134811048]",MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,-16.49603177190368,-10.948492168128887,range_polygon,1,1,219,1,219,200,1.0,1,Extant,1,Resident,2475,self,316393430.70493567,316393430.70493567,316393430.70493567,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2012,,,IUCN (International Union for Conservation of Nature) 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2477,156923585,2018-03-16T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/2477/156923585,"Cooke, J.G. 2018. Balaenoptera musculus (errata version published in 2019). The IUCN Red List of Threatened Species 2018: e.T2477A156923585. Accessed on 22 June 2026.",Balaenoptera musculus,Blue Whale,EN,Increasing,5000-15000,,,species,,"[2479, 41713, 132712, 134811081, 134811092]",MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,-11.060356345823957,-14.774239579269397,range_polygon,1,1,17,1,17,200,1.0,1,Extant,1,Resident,2477,self,343566851.1995323,343566851.1995323,343566851.1995323,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2012,,,IUCN (International Union for Conservation of Nature) 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
2478,50349982,2018-02-04T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/2478/50349982,"Cooke, J.G. 2018. Balaenoptera physalus. The IUCN Red List of Threatened Species 2018: e.T2478A50349982. Accessed on 22 June 2026.",Balaenoptera physalus,Fin Whale,VU,Increasing,100000,,,species,,"[134811104, 134811118, 134811131]",MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,-9.062040595393116,-47.48631709654553,range_polygon,1,1,29,6,4,200,0.6786325418777696,1,Extant,1,Resident,2478,self,206523551.18419364,140153602.49775296,140153602.49775296,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2014,,,IUCN (International Union for Conservation of Nature) 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
