taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit,wiki_lookup_taxonid,wiki_lookup_source,wiki_title,wiki_language,wiki_project,wiki_url,wikidata_url,wikidata_image_url
155912,4865173,2009-11-19T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/155912/4865173,"Reischutz, P., Falniowski, A. & Régnier, C. 2011. Paladilhiopsis janinensis. The IUCN Red List of Threatened Species 2011: e.T155912A4865173. Accessed on 26 June 2026.",Paladilhiopsis janinensis,,CR,Unknown,,4,4,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,20.89313312403499,39.586786487237305,range_polygon,1,1,1,1,1,200,1.0,4,Possibly Extinct,1,Resident,155912,self,940.655330802561,940.655330802561,940.655330802561,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2013,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2013. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155912,self,Paladilhiopsis_janinensis,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Paladilhiopsis_janinensis,https://www.wikidata.org/entity/Q14652658,
155917,4865882,2009-09-30T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/155917/4865882,"Pešić, V. 2010. Anagastina matjasici. The IUCN Red List of Threatened Species 2010: e.T155917A4865882. Accessed on 26 June 2026.",Anagastina matjasici,,CR,Unknown,,4,4,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,19.325316903202776,42.43633988763348,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155917,self,3903.671380186836,3903.671380186836,3903.671380186836,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155917,self,Vinodolia_matjasici,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Vinodolia_matjasici,https://www.wikidata.org/entity/Q14753897,https://commons.wikimedia.org/wiki/Special:FilePath/Vinodolia%20matjasici%20%2810.3897-subtbiol.23.14930%29%20Figures%2029%E2%80%9334%20%28cropped%29.jpg
155918,222408634,2023-03-17T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/155918/222408634,"Radea, C. 2025. Daphniola exigua. The IUCN Red List of Threatened Species 2025: e.T155918A222408634. Accessed on 26 June 2026.",Daphniola exigua,,EN,Unknown,,8,,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,22.62324446932146,39.62329095746547,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155918,self,2057.478689319966,2057.478689319966,2057.478689319966,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155918,self,Daphniola_exigua,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Daphniola_exigua,https://www.wikidata.org/entity/Q13511705,
155919,4866169,2009-11-27T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/155919/4866169,"Hauffe, T., Albrecht, C. & Schreiber, K. 2011. Marstoniopsis graeca. The IUCN Red List of Threatened Species 2011: e.T155919A4866169. Accessed on 26 June 2026.",Marstoniopsis graeca,,CR,Unknown,,39,39,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,21.748564492249923,40.54505176920064,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155919,self,2157.377182953985,2157.377182953985,2157.377182953985,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2013,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2013. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155919,self,Parabythinella_graeca,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Parabythinella_graeca,https://www.wikidata.org/entity/Q106123120,
155920,4866552,2009-11-10T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155920/4866552,"Prié, V. 2010. Belgrandia gibberula. The IUCN Red List of Threatened Species 2010: e.T155920A4866552. Accessed on 26 June 2026.",Belgrandia gibberula,,VU,Unknown,,8,,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,3.4959988496253387,43.750836722927595,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155920,self,2624.934670088062,2624.934670088062,2624.934670088062,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155920,self,Belgrandia_gibberula,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Belgrandia_gibberula,https://www.wikidata.org/entity/Q14622116,
155926,4867734,2010-01-28T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155926/4867734,"Prié, V. 2010. Graziana trinitatis. The IUCN Red List of Threatened Species 2010: e.T155926A4867734. Accessed on 26 June 2026.",Graziana trinitatis,,EN,Unknown,,400,,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,7.10474185567762,43.869855240378314,range_polygon,1,1,5,1,5,200,1.0,1,Extant,1,Resident,155926,self,8780.347115545657,8780.347115545657,8780.347115545657,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155926,self,Graziana_trinitatis,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Graziana_trinitatis,https://www.wikidata.org/entity/Q14630024,
155931,4869005,2010-03-26T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155931/4869005,"Slapnik, R. 2010. Iglica langhofferi. The IUCN Red List of Threatened Species 2010: e.T155931A4869005. Accessed on 26 June 2026.",Iglica langhofferi,,VU,Unknown,,200,,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,15.391392589470506,46.13002379063435,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,155931,self,2623.1997564737894,2623.1997564737894,2623.1997564737894,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155931,self,Iglica_langhofferi,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Iglica_langhofferi,https://www.wikidata.org/entity/Q14632050,
155932,4869127,2008-12-31T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/155932/4869127,"Arconada, B. 2011. Alzoniella edmundi. The IUCN Red List of Threatened Species 2011: e.T155932A4869127. Accessed on 26 June 2026.",Alzoniella edmundi,,EN,Decreasing,,8,150,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,2.955032393885395,39.61218730106064,range_polygon,1,1,5,1,5,200,1.0,1,Extant,1,Resident,155932,self,3781.6388947590144,3781.6388947590144,3781.6388947590144,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2013,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2013. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155932,self,Alzoniella_edmundi,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Alzoniella_edmundi,https://www.wikidata.org/entity/Q14592119,
155933,4869284,2009-11-27T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/155933/4869284,"Hauffe, T., Schreiber, K. & Albrecht, C. 2011. Pseudoislamia balcanica. The IUCN Red List of Threatened Species 2011: e.T155933A4869284. Accessed on 26 June 2026.",Pseudoislamia balcanica,,CR,Unknown,,,94,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,21.384904008517392,38.681012531169735,range_polygon,1,1,4,1,4,200,1.0,1,Extant,1,Resident,155933,self,2035.0126362761696,2035.0126362761696,2035.0126362761696,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155933,self,Pseudoislamia_balcanica,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Pseudoislamia_balcanica,https://www.wikidata.org/entity/Q14672727,
155942,4871719,2009-11-09T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155942/4871719,"Prié, V. 2010. Bythinella ginolensis. The IUCN Red List of Threatened Species 2010: e.T155942A4871719. Accessed on 26 June 2026.",Bythinella ginolensis,,VU,Unknown,,20,540,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,3.0741438278661892,44.04223394944744,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,155942,self,12435.98680422686,12435.98680422686,12435.98680422686,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155942,self,Bythinella_ginolensis,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Bythinella_ginolensis,https://www.wikidata.org/entity/Q14622780,
155944,4871860,2009-10-10T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/155944/4871860,"Prié, V., Cianfanelli, S., Bodon, M., Giusti, F. & Manganelli, G. 2010. Moitessieria massoti. The IUCN Red List of Threatened Species 2010: e.T155944A4871860. Accessed on 26 June 2026.",Moitessieria massoti,Moitessierie de Tautavel,VU,Unknown,,290,476,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,2.60941707716656,42.8122856468481,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155944,self,1113.7563054029604,1113.7563054029604,1113.7563054029604,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155944,self,Moitessieria_massoti,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Moitessieria_massoti,https://www.wikidata.org/entity/Q14643781,
155945,4872027,2010-01-28T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155945/4872027,"Prié, V. 2010. Graziana provincialis. The IUCN Red List of Threatened Species 2010: e.T155945A4872027. Accessed on 26 June 2026.",Graziana provincialis,,EN,Unknown,,12,,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,6.581833235362024,44.148336116342,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,155945,self,15360.722998077286,15360.722998077286,15360.722998077286,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155945,self,Graziana_provincialis,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Graziana_provincialis,https://www.wikidata.org/entity/Q14630021,
155946,4872249,2009-05-21T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/155946/4872249,"Cianfanelli, S., Bodon, M., Giusti, F. & Manganelli, G. 2010. Alzoniella manganellii. The IUCN Red List of Threatened Species 2010: e.T155946A4872249. Accessed on 26 June 2026.",Alzoniella manganellii,,NT,Unknown,,400,,species,,[],GASTROPODA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",True,False,NT,11.127449012410764,43.47770769952219,range_polygon,1,1,9,1,9,200,1.0,1,Extant,1,Resident,155946,self,12975.368543816625,12975.368543816625,12975.368543816625,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155946,self,Alzoniella_manganellii,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Alzoniella_manganellii,https://www.wikidata.org/entity/Q14592134,
155947,4872447,2009-11-09T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155947/4872447,"Prié, V. 2010. Bythinella eurystoma. The IUCN Red List of Threatened Species 2010: e.T155947A4872447. Accessed on 26 June 2026.",Bythinella eurystoma,Bythinelle auriculee,VU,Decreasing,,16,46,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,3.4959988496253387,43.750836722927595,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155947,self,2624.934670088062,2624.934670088062,2624.934670088062,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155947,self,Bythinella_eurystoma,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Bythinella_eurystoma,https://www.wikidata.org/entity/Q14624046,
155948,4872638,2009-11-18T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/155948/4872638,"Jalzic, B. 2011. Lanzaia rudnicae. The IUCN Red List of Threatened Species 2011: e.T155948A4872638. Accessed on 26 June 2026.",Lanzaia rudnicae,Rudnička lanzaja,NT,Stable,,10,10,species,,[],GASTROPODA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",True,False,NT,15.488315789990184,45.17265915732058,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155948,self,3013.2920383850446,3013.2920383850446,3013.2920383850446,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155948,self,Lanzaia_rudnicae,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Lanzaia_rudnicae,https://www.wikidata.org/entity/Q14636349,
155951,4873222,2009-11-10T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155951/4873222,"Prié, V. 2010. Avenionia berenguieri. The IUCN Red List of Threatened Species 2010: e.T155951A4873222. Accessed on 26 June 2026.",Avenionia berenguieri,,NT,Unknown,,950,2400,species,,[],GASTROPODA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",True,False,NT,4.697208811774966,44.19558043711275,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155951,self,13393.43466953027,13393.43466953027,13393.43466953027,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155951,self,Avenionia_berenguieri,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Avenionia_berenguieri,https://www.wikidata.org/entity/Q14594528,
155952,4873376,2010-01-28T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/155952/4873376,"Slapnik, R. 2011. Hauffenia media. The IUCN Red List of Threatened Species 2011: e.T155952A4873376. Accessed on 26 June 2026.",Hauffenia media,,VU,Unknown,,,900,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,15.167096714226682,45.75679813694868,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155952,self,6173.343063547404,6173.343063547404,6173.343063547404,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2013,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2013. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155952,self,Hauffenia_media,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Hauffenia_media,https://www.wikidata.org/entity/Q14630737,
155953,4873497,2010-02-04T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/155953/4873497,"Seddon, M. 2011. Bythiospeum saxigenum. The IUCN Red List of Threatened Species 2011: e.T155953A4873497. Accessed on 26 June 2026.",Bythiospeum saxigenum,,VU,Unknown,,,20000,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,12.680821858233816,47.69541540874677,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,155953,self,18705.025617527735,18705.025617527735,18705.025617527735,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155953,self,Bythiospeum_saxigenum,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Bythiospeum_saxigenum,https://www.wikidata.org/entity/Q14622868,
