taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit,wiki_lookup_taxonid,wiki_lookup_source,wiki_title,wiki_language,wiki_project,wiki_url,wikidata_url,wikidata_image_url
41030,126315225,2024-07-01T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/41030/126315225,"Claassens, L., Mann-Lang, J., Teske, P., Whitfield, A. & Pollom, R. 2025. Syngnathus watermeyeri. The IUCN Red List of Threatened Species 2025: e.T41030A126315225. Accessed on 24 June 2026.",Syngnathus watermeyeri,Estuarine Pipefish,EN,Stable,10000,44,206,species,,[],ACTINOPTERYGII,SYNGNATHIFORM_FISHES,EN,Fishes (not comprehensive),True,False,EN,26.55819718836798,-33.636302020930714,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,41030,self,13.457649754108951,13.457649754108951,13.457649754108951,,SYNGNATHIFORM_FISHES.shp,Nester et al. 2023,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Nester et al. 2023 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,41030,self,Estuarine_pipefish,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Estuarine_pipefish,https://www.wikidata.org/entity/Q2685588,https://commons.wikimedia.org/wiki/Special:FilePath/Syngnathus%20watermeyeri.png
43974,100459934,2016-11-20T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/43974/100459934,"Sadovy, Y., Liu, M., Amorim, P., Choat, J.H., Law, C., Ma, K., Myers, R.F., Rhodes, K., Samoilys, M., Suharti, S. & To, A. 2018. Epinephelus akaara. The IUCN Red List of Threatened Species 2018: e.T43974A100459934. Accessed on 26 June 2026.",Epinephelus akaara,Hong Kong Grouper,EN,Decreasing,,,,species,,[],ACTINOPTERYGII,GROUPERS,EN,Fishes (not comprehensive),True,False,EN,126.75645989221036,30.298590030948738,range_polygon,1,1,10,1,10,200,1.0,1,Extant,1,Resident,43974,self,1343824.0172554988,1343824.0172554988,1343824.0172554988,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,43974,self,Hong_Kong_grouper,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Hong_Kong_grouper,https://www.wikidata.org/entity/Q703903,https://commons.wikimedia.org/wiki/Special:FilePath/Epinephelus%20akaara%20Toba.jpg
44673,100468078,2016-11-20T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/44673/100468078,"Rhodes, K., Sadovy, Y. & Samoilys, M. 2018. Epinephelus fuscoguttatus. The IUCN Red List of Threatened Species 2018: e.T44673A100468078. Accessed on 26 June 2026.",Epinephelus fuscoguttatus,Brown-marbled Grouper,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,GROUPERS,VU,Fishes (not comprehensive),True,False,VU,135.04405452063756,-2.3023105566310833,range_polygon,1,1,146,8,85,200,0.7504519711367232,1,Extant,1,Resident,44673,self,16358582.706773948,12276330.637301622,12276330.637301622,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,44673,self,Brown-marbled_grouper,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Brown-marbled_grouper,https://www.wikidata.org/entity/Q1239958,https://commons.wikimedia.org/wiki/Special:FilePath/Epinephelus%20fuscoguttatus%20328441896.jpg
44677,100460097,2016-11-20T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/44677/100460097,"Fennessy, S. 2018. Mycteroperca albomarginatus. The IUCN Red List of Threatened Species 2018: e.T44677A100460097. Accessed on 26 June 2026.",Mycteroperca albomarginatus,White-edged Rockcod,VU,Decreasing,,30975,590262,species,,[],ACTINOPTERYGII,GROUPERS,VU,Fishes (not comprehensive),True,False,VU,32.51296966734393,-28.366339803673732,range_polygon,1,1,2,2,1,200,0.916219136267897,1,Extant,1,Resident,44677,self,158530.9357334057,145249.07700940245,145249.07700940245,,GROUPERS.shp,"Global Marine Species Assessment, 2007",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Global Marine Species Assessment, 2007 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",44677,self,Epinephelus_albomarginatus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Epinephelus_albomarginatus,https://www.wikidata.org/entity/Q3239437,https://commons.wikimedia.org/wiki/Special:FilePath/Epinephelus%20albomarginatus.jpg
44678,100460698,2016-11-20T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/44678/100460698,"Fennessy, S. 2018. Mycteroperca andersoni. The IUCN Red List of Threatened Species 2018: e.T44678A100460698. Accessed on 26 June 2026.",Mycteroperca andersoni,Brown-spotted Rockcod,NT,Decreasing,,27310,248463,species,,[],ACTINOPTERYGII,GROUPERS,NT,Fishes (not comprehensive),True,False,NT,31.84054744212896,-29.6172499189963,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,44678,self,201068.7080875966,201068.7080875966,201068.7080875966,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,44678,self,Epinephelus_andersoni,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Epinephelus_andersoni,https://www.wikidata.org/entity/Q2194332,https://commons.wikimedia.org/wiki/Special:FilePath/Cat-face%20Rockcod.jpg
44681,46914636,2016-11-20T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/44681/46914636,"Brule, T., Bertoncini, A.A., Ferreira, B., Aguilar-Perera, A. & Sosa-Cordero, E. 2018. Epinephelus morio. The IUCN Red List of Threatened Species 2018: e.T44681A46914636. Accessed on 26 June 2026.",Epinephelus morio,Red Grouper,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,GROUPERS,VU,Fishes (not comprehensive),True,False,VU,-75.28934810909035,18.04905203326991,range_polygon,1,1,37,3,33,200,0.8001778073082523,1,Extant,1,Resident,44681,self,3236654.5720150187,2589899.1584492074,2589899.1584492074,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,44681,self,Red_grouper,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Red_grouper,https://www.wikidata.org/entity/Q2414243,https://commons.wikimedia.org/wiki/Special:FilePath/Epinephelus%20morio1.jpg
44683,46915269,2018-03-12T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/44683/46915269,"Brule, T. & Ferreira, B. 2018. Mycteroperca venenosa. The IUCN Red List of Threatened Species 2018: e.T44683A46915269. Accessed on 26 June 2026.",Mycteroperca venenosa,Yellowfin Grouper,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,GROUPERS,NT,Fishes (not comprehensive),True,False,NT,-71.79368051232092,20.35797858830482,range_polygon,1,1,17,5,10,200,0.8164647438982097,1,Extant,1,Resident,44683,self,3510296.440220449,2866033.284071386,2866033.284071386,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,44683,self,Yellowfin_grouper,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Yellowfin_grouper,https://www.wikidata.org/entity/Q2725001,https://commons.wikimedia.org/wiki/Special:FilePath/Mycteroperca%20venenosa.jpg
60344,152845178,2018-11-07T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/60344/152845178,"Pike, C., Crook, V. & Gollock, M. 2020. Anguilla anguilla. The IUCN Red List of Threatened Species 2020: e.T60344A152845178. Accessed on 24 June 2026.",Anguilla anguilla,European Eel,CR,Decreasing,,,,species,,[],ACTINOPTERYGII,EELS,CR,Fishes (not comprehensive),True,False,CR,-60.68419501463123,28.181689727691737,range_polygon,1,1,1,1,1,200,1.0,1,Extant,2,Breeding,60344,self,1565461.21351243,1565461.21351243,1565461.21351243,,EELS.shp,Anguilld Eel Specialist Group (AESG),2020,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Anguilld Eel Specialist Group (AESG) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,60344,self,European_eel,en,en.wikipedia.org,https://en.wikipedia.org/wiki/European_eel,https://www.wikidata.org/entity/Q26387,https://commons.wikimedia.org/wiki/Special:FilePath/Anguillidae%20Anguilla%20anguilla%201.jpg
60367,137328990,2024-03-19T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/60367/137328990,"Ford, M. 2024. Salmo lumi. The IUCN Red List of Threatened Species 2024: e.T60367A137328990. Accessed on 24 June 2026.",Salmo lumi,Ohrid River Trout,EN,Unknown,,360,368,species,,[],ACTINOPTERYGII,SALMONIDS,EN,Fishes (not comprehensive),True,False,EN,20.727152605088893,41.04069795007263,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,60367,self,355.6602327832233,355.6602327832233,355.6602327832233,,SALMONIDS.shp,Matthew Ford,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Matthew Ford 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,60367,self,Salmo_lumi,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Salmo_lumi,https://www.wikidata.org/entity/Q140828,
60407,137329185,2024-03-21T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/60407/137329185,"Ford, M. 2024. Salmo aphelios. The IUCN Red List of Threatened Species 2024: e.T60407A137329185. Accessed on 24 June 2026.",Salmo aphelios,Ohrid Summer Trout,EN,Unknown,,360,386,species,,[],ACTINOPTERYGII,SALMONIDS,EN,Fishes (not comprehensive),True,False,EN,20.727152605088893,41.04069795007263,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,60407,self,355.6602327832233,355.6602327832233,355.6602327832233,,SALMONIDS.shp,Matthew Ford,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Matthew Ford 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,60407,self,Salmo_aphelios,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Salmo_aphelios,https://www.wikidata.org/entity/Q136974,
61231,137329794,2024-03-21T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/61231/137329794,"Ford, M. 2024. Salmo peristericus. The IUCN Red List of Threatened Species 2024: e.T61231A137329794. Accessed on 24 June 2026.",Salmo peristericus,Prespa Trout,EN,Decreasing,,100,1384,species,,[],ACTINOPTERYGII,SALMONIDS,EN,Fishes (not comprehensive),True,False,EN,21.056898483169093,40.942560851195445,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,61231,self,1011.9052687566942,1011.9052687566942,1011.9052687566942,,SALMONIDS.shp,Matthew Ford,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Matthew Ford 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,61231,self,Salmo_peristericus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Salmo_peristericus,https://www.wikidata.org/entity/Q310789,https://commons.wikimedia.org/wiki/Special:FilePath/Salmo%20peristericus%2053643693%20%28cropped%29.jpg
61333,12462795,2006-01-31T00:00:00.000+00:00,2006,https://www.iucnredlist.org/species/61333/12462795,"Rand, P.S. 2006. Parahucho perryi. The IUCN Red List of Threatened Species 2006: e.T61333A12462795. Accessed on 24 June 2026.",Parahucho perryi,Sakhalin Taimen,CR,Decreasing,,,,species,,[],ACTINOPTERYGII,SALMONIDS,CR,Fishes (not comprehensive),True,False,CR,143.01812588434316,43.45745665271011,range_polygon,1,1,49,1,49,200,1.0,1,Extant,1,Resident,61333,self,228684.7739324449,228684.7739324449,228684.7739324449,,SALMONIDS.shp,"Rand, P.S. 2006",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Rand, P.S. 2006 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",61333,self,Sakhalin_taimen,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sakhalin_taimen,https://www.wikidata.org/entity/Q20894190,https://commons.wikimedia.org/wiki/Special:FilePath/Hucho%20perryi%20Brevoort.jpg
61334,130105307,2019-10-02T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/61334/130105307,"Liu, M. 2020. Bahaba taipingensis. The IUCN Red List of Threatened Species 2020: e.T61334A130105307. Accessed on 26 June 2026.",Bahaba taipingensis,Chinese Bahaba,CR,Decreasing,,,,species,,[],ACTINOPTERYGII,CROAKERS_DRUMS,CR,Fishes (not comprehensive),True,False,CR,119.03688051270068,25.20920284219488,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,61334,self,238984.8507485896,238984.8507485896,238984.8507485896,,CROAKERS_DRUMS.shp,IUCN Marine Biodiversity Unit/GMSA,2020,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,61334,self,Chinese_bahaba,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Chinese_bahaba,https://www.wikidata.org/entity/Q703327,
61337,100465433,2016-11-18T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/61337/100465433,"Pollard, D.A. & Sadovy, Y. 2018. Epinephelus daemelii. The IUCN Red List of Threatened Species 2018: e.T61337A100465433. Accessed on 26 June 2026.",Epinephelus daemelii,Black Rockcod,NT,Unknown,,,,species,,[],ACTINOPTERYGII,GROUPERS,NT,Fishes (not comprehensive),True,False,NT,153.7965761691446,-29.583251845481417,range_polygon,1,2,18,5,7,200,0.4167017774901433,1,Extant,1,Resident,61337,self,635908.7499526982,264984.3064268245,264984.3064268245,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,61337,self,Saddletail_grouper,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Saddletail_grouper,https://www.wikidata.org/entity/Q2071447,https://commons.wikimedia.org/wiki/Special:FilePath/Epinephelus%20Daemelii.jpg
61337,100465433,2016-11-18T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/61337/100465433,"Pollard, D.A. & Sadovy, Y. 2018. Epinephelus daemelii. The IUCN Red List of Threatened Species 2018: e.T61337A100465433. Accessed on 26 June 2026.",Epinephelus daemelii,Black Rockcod,NT,Unknown,,,,species,,[],ACTINOPTERYGII,GROUPERS,NT,Fishes (not comprehensive),True,False,NT,177.15920169538657,-37.61094871497795,range_polygon,2,2,18,5,7,200,0.3901066169612258,1,Extant,1,Resident,61337,self,635908.7499526982,248072.2111400892,248072.2111400892,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,61337,self,Saddletail_grouper,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Saddletail_grouper,https://www.wikidata.org/entity/Q2071447,https://commons.wikimedia.org/wiki/Special:FilePath/Epinephelus%20Daemelii.jpg
61339,100553967,2016-11-20T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/61339/100553967,"Rhodes, K., Choat, J.H., Sadovy, Y., Myers, R.F., To, A., Ma, K., Samoilys, M., Suharti, S., Law, C. & Amorim, P. 2018. Epinephelus polyphekadion. The IUCN Red List of Threatened Species 2018: e.T61339A100553967. Accessed on 26 June 2026.",Epinephelus polyphekadion,Camouflage Grouper,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,GROUPERS,VU,Fishes (not comprehensive),True,False,VU,136.28528022564396,-0.624391921480371,range_polygon,1,1,170,12,80,200,0.6587445186363541,1,Extant,1,Resident,61339,self,16940731.047997165,11159613.719560832,11159613.719560832,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,61339,self,Camouflage_grouper,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Camouflage_grouper,https://www.wikidata.org/entity/Q950421,https://commons.wikimedia.org/wiki/Special:FilePath/Epinephelus%20polyphekadion5.jpg
61375,137330546,2024-03-20T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/61375/137330546,"Ford, M. 2024. Salmo balcanicus. The IUCN Red List of Threatened Species 2024: e.T61375A137330546. Accessed on 24 June 2026.",Salmo balcanicus,Struga Trout,CR,Unknown,,0-360,0-386,species,,[],ACTINOPTERYGII,SALMONIDS,CR,Fishes (not comprehensive),True,False,CR,20.727152604998334,41.040697950119885,range_polygon,1,1,1,1,1,200,1.0,4,Possibly Extinct,1,Resident,61375,self,355.6602330060125,355.6602330060125,355.6602330060125,,SALMONIDS.shp,Matthew Ford,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Matthew Ford 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,61375,self,Salmo_balcanicus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Salmo_balcanicus,https://www.wikidata.org/entity/Q310784,
63571,264483873,2024-07-15T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/63571/264483873,"Sadovy, Y., Craig, M.T., Pollard, D.A., Nair, R., Samoilys, M., Rhodes, K., Santos, M. & Choat, J.H. 2025. Bolbometopon muricatum. The IUCN Red List of Threatened Species 2025: e.T63571A264483873. Accessed on 26 June 2026.",Bolbometopon muricatum,Bumphead Parrotfish,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,WRASSES_PARROTFISHES,VU,Fishes (not comprehensive),True,False,VU,136.87425575634273,-0.9650194229941677,range_polygon,1,1,97,10,49,200,0.6986520031554407,1,Extant,1,Resident,63571,self,15233782.04006062,10643112.337921727,10643112.337921727,,WRASSES_PARROTFISHES.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,63571,self,Green_humphead_parrotfish,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Green_humphead_parrotfish,https://www.wikidata.org/entity/Q2343773,https://commons.wikimedia.org/wiki/Special:FilePath/Bumphead%20parrotfish%20%28Bolbometopon%20muricatum%29%20%2849509140173%29.jpg
