SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE,PEW,Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,RL AOO,Criteria met at highest level,RL EOO (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
22721737,126180,New World warblers,Setophaga striata,Blackpoll Warbler,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2ac+3c+4ac,11900000,59000000,estimated,Decreasing,estimated
22724802,126260,New World warblers,Setophaga flavescens,Bahama Warbler,EN,False,False,False,False,True,Not a migrant,True,True,False,0,C2a(ii),13800,500-1200,estimated,Decreasing,inferred
22721728,126270,New World warblers,Setophaga vitellina,Vitelline Warbler,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(iii); D2,15100,Unknown,not applicable,Decreasing,suspected
22729426,126300,New World warblers,Setophaga subita,Barbuda Warbler,VU,False,False,False,False,True,Not a migrant,True,False,False,0,D1,220,600-1700,estimated,Decreasing,suspected
22721692,126360,New World warblers,Setophaga chrysoparia,Golden-cheeked Warbler,EN,False,False,False,False,True,Full migrant,True,False,False,1768,A2ace+3ce+4ace,77800,Unknown,not applicable,Decreasing,inferred
22721982,126430,New World warblers,Myiothlypis basilica,Santa Marta Warbler,NT,False,False,False,False,True,Not a migrant,True,False,False,1072,D1,1898,1000-3000,suspected,Stable,suspected
22721989,126560,New World warblers,Myiothlypis conspicillata,White-lored Warbler,NT,False,False,False,False,True,Not a migrant,True,False,False,8640,B1b(iii),10500,10300-20600,inferred,Decreasing,suspected
22722025,126670,New World warblers,Basileuterus ignotus,Pirre Warbler,VU,False,False,False,False,True,Not a migrant,True,False,False,0,D1,1600,650-6500,estimated,Stable,suspected
22721978,126780,New World warblers,Basileuterus griseiceps,Grey-headed Warbler,NT,False,False,False,False,True,Not a migrant,True,False,False,1540,B1b(iii)+2b(iii),2200,Unknown,not applicable,Decreasing,suspected
22721947,126900,New World warblers,Myioborus albifrons,White-fronted Whitestart,NT,False,False,False,False,True,Not a migrant,True,False,False,12900,B1b(iii),17500,Unknown,not applicable,Stable,suspected
22721919,126950,New World warblers,Myioborus pariae,Paria Whitestart,EN,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(ii,iii)",610,1500-7000,suspected,Decreasing,suspected
22722301,127010,Hispaniolan tanagers,Phaenicophilus poliocephalus,Grey-crowned Palm-tanager,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1ab(iii),17000,Unknown,not applicable,Decreasing,suspected
22722076,127020,Hispaniolan tanagers,Xenoligea montana,White-winged Warbler,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2ac+3c+4ac; C2a(i),33700,1500-7000,estimated,Decreasing,inferred
22722159,127090,Puerto Rican Tanager,Nesospingus speculiferus,Puerto Rican Tanager,VU,False,False,False,False,True,Not a migrant,True,False,False,4288,"B1ab(ii,iii,iv,v)",5200,Unknown,not applicable,Decreasing,inferred
22729082,127100,Chat-tanagers,Calyptophilus tertius,Western Chat-tanager,VU,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(ii,iii,v)",15100,6700-13300,suspected,Decreasing,inferred
22731255,127110,Chat-tanagers,Calyptophilus frugivorus,Eastern Chat-tanager,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),18300,10000-16700,estimated,Decreasing,inferred
22723960,127350,Cardinals,Passerina rositae,Rose-bellied Bunting,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(iii),7600,20000-49999,estimated,Stable,suspected
103843258,127910,Tanagers,Dubusia carrikeri,Carriker's Mountain-tanager,NT,False,False,False,False,True,Not a migrant,True,False,False,4260,"B1b(ii,iii); C1+2a(ii)",5640,1000-2499,suspected,Decreasing,suspected
22722616,127970,Tanagers,Tephrophilus wetmorei,Masked Mountain-tanager,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),102000,1500-7000,estimated,Decreasing,suspected
22722611,128000,Tanagers,Cnemathraupis aureodorsalis,Golden-backed Mountain-tanager,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(iii),16600,Unknown,not applicable,Unknown,not applicable
22722799,128110,Tanagers,Chlorochrysa nitidissima,Multicolored Tanager,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),51200,13000-35000,suspected,Decreasing,inferred
22722621,128150,Tanagers,Wetmorethraupis sterrhopteron,Orange-throated Tanager,VU,False,False,False,False,True,Not a migrant,True,False,False,9500,"B1ab(ii,iii,iv)",12900,2500-9999,suspected,Decreasing,suspected
22722198,128160,Tanagers,Bangsia flavovirens,Yellow-green Tanager,VU,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(i,ii,iii,v); C2a(i)",11100,2500-9999,estimated,Decreasing,suspected
22722558,128170,Tanagers,Bangsia arcaei,Blue-and-gold Tanager,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),102000,2500-9999,estimated,Decreasing,suspected
22722592,128180,Tanagers,Bangsia aureocincta,Gold-ringed Tanager,VU,False,False,False,False,True,Not a migrant,True,False,False,1940,D1,8000,600-1700,inferred,Decreasing,suspected
22722126,128240,Tanagers,Neothraupis fasciata,White-banded Tanager,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,4660000,Unknown,not applicable,Decreasing,suspected
22721578,128260,Tanagers,Gubernatrix cristata,Yellow Cardinal,EN,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd,1820000,1000-2000,estimated,Decreasing,suspected
22722812,128450,Tanagers,Tangara cabanisi,Azure-rumped Tanager,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),10000,6000-17000,estimated,Decreasing,inferred
22722946,128580,Tanagers,Tangara argyrofenges,Straw-backed Tanager,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A3c,503000,Unknown,not applicable,Decreasing,suspected
22722823,128910,Tanagers,Tangara fastuosa,Seven-colored Tanager,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),44700,2500-9999,estimated,Decreasing,inferred
22723036,129140,Tanagers,Charitospiza eucosma,Coalcrest,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd,3870000,Unknown,not applicable,Decreasing,inferred
22722117,129150,Tanagers,Orchesticus abeillei,Brown Tanager,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,387000,Unknown,not applicable,Decreasing,suspected
22722293,129180,Tanagers,Nemosia rourei,Cherry-throated Tanager,CR,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii); D,2200,30-200,estimated,Decreasing,inferred
22723039,129220,Tanagers,Coryphaspiza melanotis,Black-masked Finch,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,7160000,6000-15000,suspected,Decreasing,suspected
22723209,129320,Tanagers,Incaspiza watkinsi,Little Inca-finch,VU,False,False,False,False,True,Not a migrant,True,False,False,2752,D1,4300,250-999,estimated,Decreasing,suspected
22723966,129340,Tanagers,Porphyrospiza caerulescens,Blue Finch,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,3440000,Unknown,not applicable,Decreasing,suspected
22722969,129550,Tanagers,Dacnis hartlaubi,Turquoise Dacnis,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),98300,2500-9999,suspected,Decreasing,suspected
22722985,129590,Tanagers,Dacnis nigripes,Black-legged Dacnis,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C1+2a(i),250000,6700,suspected,Decreasing,suspected
219527583,129860,Tanagers,Melopyrrha portoricensis,Puerto Rican Bullfinch,VU,False,False,False,False,True,Not a migrant,True,False,False,9950,"B1ab(ii,iii,iv,v)",9950,60000-99999,estimated,Decreasing,inferred
216918514,129870,Tanagers,Melopyrrha grandis,Saint Kitts Bullfinch,CR,False,False,False,False,True,Not a migrant,True,False,False,0,D,0,1-49,estimated,Unknown,not applicable
103813101,129890,Tanagers,Melopyrrha nigra,Cuban Bullfinch,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd,223000,Unknown,not applicable,Decreasing,inferred
103813133,129900,Tanagers,Melopyrrha taylori,Grand Cayman Bullfinch,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(v); C2a(ii),380,10000-19999,suspected,Decreasing,suspected
22723725,129970,Tanagers,Melanospiza richardsoni,Saint Lucia Black Finch,EN,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),380,250-999,estimated,Decreasing,inferred
103814223,130020,Tanagers,Certhidea olivacea,Green Warbler-finch,VU,False,False,False,False,True,Not a migrant,True,False,False,0,"A2bce+3bce+4bce; B1ab(iii,v)",15600,Unknown,not applicable,Decreasing,estimated
22723768,130070,Tanagers,Geospiza psittacula,Large Tree-finch,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2bce+3bce+4bce,26500,20000-49999,suspected,Decreasing,inferred
22723773,130080,Tanagers,Geospiza pauper,Medium Tree-finch,CR,False,False,False,False,True,Not a migrant,True,False,False,23,B1ab(v),30,600-1700,estimated,Decreasing,estimated
22723786,130100,Tanagers,Geospiza heliobates,Mangrove Finch,CR,False,False,False,False,True,Not a migrant,True,False,False,28,"B1ab(ii,iii,v); C2a(i,ii); D",16,20-40,estimated,Decreasing,estimated
22723783,130110,Tanagers,Geospiza pallida,Woodpecker Finch,NT,False,False,False,False,True,Not a migrant,True,False,False,8000,A2abce+4abce,26000,110000-270000,inferred,Decreasing,inferred
103815245,130120,Tanagers,Geospiza septentrionalis,Vampire Ground-finch,VU,False,False,False,False,True,Not a migrant,True,False,False,20,D2,39,250-999,suspected,Stable,suspected
103815404,130150,Tanagers,Geospiza acutirostris,Genovesa Ground-finch,VU,False,False,False,False,True,Not a migrant,True,False,False,15,D1+2,19,250-999,suspected,Stable,suspected
103815509,130170,Tanagers,Geospiza conirostris,Espanola Cactus-finch,VU,False,False,False,False,True,Not a migrant,True,False,False,60,D1+2,70,250-999,suspected,Stable,suspected
103815544,130190,Tanagers,Geospiza propinqua,Genovesa Cactus-finch,VU,False,False,False,False,True,Not a migrant,True,False,False,15,D1+2,19,250-999,suspected,Stable,suspected
22722136,130240,Tanagers,Conothraupis mesoleuca,Cone-billed Tanager,EN,False,False,False,False,True,Not a migrant,True,False,False,0,A3c,347000,250-999,estimated,Decreasing,suspected
22722359,130410,Tanagers,Lanio leucothorax,White-throated Shrike-tanager,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,291000,50000-499999,suspected,Decreasing,suspected
22723537,130750,Tanagers,Sporophila maximiliani,Great-billed Seed-finch,EN,False,False,False,False,True,Not a migrant,True,True,False,0,C2a(i),7740000,1000-2499,suspected,Decreasing,suspected
22723403,130790,Tanagers,Sporophila falcirostris,Temminck's Seedeater,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd; C2a(i),1200000,2500-9999,estimated,Decreasing,suspected
22723399,130800,Tanagers,Sporophila frontalis,Buffy-fronted Seedeater,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd; C2a(i),1040000,2500-9999,estimated,Decreasing,suspected
103818207,130820,Tanagers,Sporophila beltoni,Tropeiro Seedeater,VU,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),81300,9000,estimated,Decreasing,inferred
22723468,130920,Tanagers,Sporophila nigrorufa,Black-and-tawny Seedeater,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),160000,2500-9999,estimated,Decreasing,inferred
22723484,130940,Tanagers,Sporophila ruficollis,Dark-throated Seedeater,NT,False,False,False,False,True,Full migrant,True,True,False,0,A2cd+3cd+4cd,1530000,Unknown,not applicable,Decreasing,suspected
103818544,130950,Tanagers,Sporophila iberaensis,Ibera Seedeater,NT,False,False,False,False,True,Full migrant,True,True,False,0,C2a(ii),105000,2500-9999,suspected,Decreasing,suspected
22723495,130970,Tanagers,Sporophila hypochroma,Rufous-rumped Seedeater,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2cd+3cd+4cd,224000,Unknown,not applicable,Decreasing,suspected
22723499,130980,Tanagers,Sporophila cinnamomea,Chestnut Seedeater,VU,False,False,False,False,True,Full migrant,True,True,False,0,A2cde+3cde+4cde; C2a(i),436000,2500-9999,estimated,Decreasing,suspected
22723487,130990,Tanagers,Sporophila palustris,Marsh Seedeater,EN,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),344000,2000-3000,estimated,Decreasing,inferred
22723509,131000,Tanagers,Sporophila melanogaster,Black-bellied Seedeater,NT,False,False,False,False,True,Full migrant,True,True,False,0,B1ab(iii); C1+2a(ii),17800,2500-9999,suspected,Decreasing,suspected
22723185,131130,Tanagers,Xenospingus concolor,Slender-billed Finch,NT,False,False,False,False,True,Not a migrant,True,True,False,0,C2a(ii),303000,1000-2499,inferred,Decreasing,inferred
22723264,131240,Tanagers,Poospiza rubecula,Rufous-breasted Warbling-finch,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),46800,2500-9999,inferred,Decreasing,suspected
22723269,131260,Tanagers,Poospiza garleppi,Cochabamba Mountain-finch,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(i,ii,iii); C1+2a(i); D1",14000,270-2700,suspected,Decreasing,suspected
22722236,131270,Tanagers,Poospiza goeringi,Slaty-backed Hemispingus,NT,False,False,False,False,True,Not a migrant,True,False,False,3764,D1,8300,1500-7000,estimated,Stable,suspected
22722226,131310,Tanagers,Kleinothraupis reyi,Grey-capped Hemispingus,NT,False,False,False,False,True,Not a migrant,True,False,False,8560,B1b(iii),13600,Unknown,not applicable,Stable,suspected
22722219,131350,Tanagers,Kleinothraupis parodii,Parodi's Hemispingus,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A4c,45400,Unknown,not applicable,Decreasing,suspected
22723224,131600,Tanagers,Microspingus alticola,Plain-tailed Warbling-finch,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),35000,2500-9999,suspected,Decreasing,inferred
22722093,131670,Tanagers,Conirostrum margaritae,Pearly-breasted Conebill,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A3c,1090000,Unknown,not applicable,Decreasing,suspected
22722089,131680,Tanagers,Conirostrum bicolor,Bicolored Conebill,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A3c,10700000,Unknown,not applicable,Decreasing,suspected
22722114,131720,Tanagers,Conirostrum binghami,Giant Conebill,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,1380000,Unknown,not applicable,Decreasing,suspected
22735943,132000,Tanagers,Nesospiza acunhae,Inaccessible Island Finch,VU,False,False,False,False,True,Not a migrant,True,False,False,32,D2,32,23400,estimated,Stable,suspected
22735345,132010,Tanagers,Nesospiza questi,Nightingale Island Finch,VU,False,False,False,False,True,Not a migrant,True,False,False,16,D2,16,6000-10000,estimated,Stable,suspected
22735949,132020,Tanagers,Nesospiza wilkinsi,Wilkins's Finch,CR,False,False,False,False,True,Not a migrant,True,False,False,4,"B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(i,ii); D",2,1-49,estimated,Decreasing,inferred
22723149,132050,Tanagers,Rowettia goughensis,Gough Island Finch,CR,False,False,False,False,True,Not a migrant,True,False,False,96,B1ab(iii),96,"1118-2030,1440",estimated,Stable,estimated
22723656,132330,Tanagers,Diglossa gloriosissima,Chestnut-bellied Flowerpiercer,NT,False,False,False,False,True,Not a migrant,True,False,False,1792,B1b(iii)+2b(iii); C2a(i),26000,1800-9999,suspected,Unknown,not applicable
22723648,132370,Tanagers,Diglossa venezuelensis,Venezuelan Flowerpiercer,EN,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(ii,iii,v); C2a(i)",4500,670-11000,inferred,Decreasing,inferred
22728282,7800,"Pigeons, Doves",Geotrygon purpurata,Purple Quail-Dove,EN,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),103000,600-1700,estimated,Decreasing,inferred
22690924,7820,"Pigeons, Doves",Geotrygon versicolor,Crested Quail-Dove,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B1b(i,ii,iii,v)",13500,Unknown,not applicable,Decreasing,inferred
22729904,7830,"Pigeons, Doves",Geotrygon caniceps,Gray-fronted Quail-Dove,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2bcde+3bcde+4bcde,141000,1500-7000,estimated,Decreasing,inferred
22729909,7840,"Pigeons, Doves",Geotrygon leucometopia,White-fronted Quail-Dove,EN,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),14200,600-1700,estimated,Decreasing,inferred
22732795,20,Ostriches,Struthio molybdophanes,Somali Ostrich,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd,1660000,Unknown,not applicable,Decreasing,inferred
22678576,870,Megapodes,Macrocephalon maleo,Maleo,CR,False,False,False,False,True,Not a migrant,True,True,True,0,A2cd+4cd,373000,8000-14000,estimated,Decreasing,inferred
22679054,2260,"Pheasants, Partridges, Turkeys, Grouse",Arborophila davidi,Orange-necked Partridge,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1ab(iii); C2a(i),10100,2500-9999,suspected,Decreasing,inferred
22679440,2560,"Pheasants, Partridges, Turkeys, Grouse",Pavo muticus,Green Peafowl,EN,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd,4590000,10000-19999,suspected,Decreasing,suspected
